value,daily_change,volatility_7d,cluster
83,9.0,6.669047194029313,1
76,-7.0,5.318431562567488,1
83,7.0,5.814595756329375,1
80,-3.0,5.843188953204997,1
83,3.0,5.908025211926713,1
87,4.0,6.019808571549016,1
81,-6.0,6.350852961085865,1
75,-6.0,5.698788509515882,1
74,-1.0,5.089672082242791,1
73,-1.0,3.9520940802373854,1
73,0.0,3.9157800414902137,1
70,-3.0,3.5321651258385756,1
73,3.0,3.2659863237108686,1
73,0.0,2.7945525240230458,1
79,6.0,2.992052966172344,1
74,-5.0,3.6514837167010756,1
72,-2.0,3.716116764786001,1
73,1.0,3.7416573867739102,1
65,-8.0,4.7509397566616585,1
64,-1.0,4.461475305855863,1
66,2.0,4.618802153516981,1
70,4.0,4.151878519188032,1
74,4.0,4.203173404306136,1
73,-1.0,4.140393356054097,1
72,-1.0,4.140393356054097,1
76,4.0,2.5071326821119886,1
78,2.0,2.2360679774997374,1
70,-8.0,4.391550328268372,1
69,-1.0,4.140393356054097,1
50,-19.0,7.8072005835882505,2
69,19.0,11.588171308956131,0
62,-7.0,11.844227044670921,0
61,-1.0,11.610750355146026,0
63,2.0,11.610750355146026,0
70,7.0,11.73314393786535,0
75,5.0,11.86631888200901,0
75,0.0,8.16204922914873,1
77,2.0,4.525062483125536,1
77,0.0,2.9113897843109626,1
76,-1.0,2.9113897843109626,1
76,0.0,3.023715784073778,1
84,8.0,3.3166247903553634,1
75,-9.0,4.999999999999976,1
75,0.0,4.999999999999976,1
75,0.0,4.923220007078193,1
73,-2.0,4.961758520831841,1
71,-2.0,4.990467102863385,1
72,1.0,5.028490259085131,1
72,0.0,3.401680257083011,1
70,-2.0,1.2535663410559235,1
76,6.0,2.8535691936339833,1
68,-8.0,4.203173404306136,1
60,-8.0,4.980915960897511,1
44,-16.0,7.312741652498757,2
72,28.0,14.189197769195168,0
54,-18.0,15.735915849388856,0
49,-5.0,15.758595538097078,0
44,-5.0,15.251853907608984,0
44,0.0,15.251853907608984,0
46,2.0,15.220600075774493,0
43,-3.0,13.969354213522434,0
47,4.0,7.230886134196427,1
46,-1.0,3.436498771936878,2
50,4.0,3.436498771936877,1
48,-2.0,2.8199966227605318,2
50,2.0,2.8535691936339997,1
54,4.0,3.07834216359883,1
51,-3.0,3.07834216359883,1
47,-4.0,3.3166247903553776,2
44,-3.0,3.49829890633935,2
49,5.0,3.7161167647860127,1
55,6.0,4.242640687119268,1
49,-6.0,4.947341758580089,2
50,1.0,4.649628761422515,1
49,-1.0,4.535573676110711,1
25,-24.0,10.123052428797864,0
21,-4.0,10.127755357009194,0
10,-11.0,9.744351233016019,2
16,6.0,9.744351233016019,0
20,4.0,10.383136511166732,0
26,6.0,10.952277432222981,0
33,7.0,11.643514442445134,0
15,-18.0,9.86335208160563,2
20,5.0,10.056980518170302,0
25,5.0,8.933617621631434,2
34,9.0,9.216961590045866,0
28,-6.0,9.719886340703288,0
27,-1.0,9.49435922760757,0
20,-7.0,9.281317640446156,2
24,4.0,6.074928962939548,2
34,10.0,6.831300510639723,2
45,11.0,7.603257447273746,1
27,-18.0,10.327955589886438,0
46,19.0,12.42118006816237,0
30,-16.0,14.292855358035151,0
32,2.0,13.912994953331523,0
34,2.0,13.878726440817525,0
32,-2.0,13.375528471980527,0
49,17.0,14.374249462808395,0
31,-18.0,14.374249462808395,0
32,1.0,11.930353445448846,0
30,-2.0,10.24695076595959,0
45,15.0,11.739230119966285,0
46,1.0,11.743285822322546,0
47,1.0,11.639423975274305,0
40,-7.0,9.945087325145101,0
44,4.0,6.74360367134593,2
26,-18.0,10.123052428797862,0
32,6.0,10.419761445034545,0
34,2.0,8.303757038376109,2
34,0.0,8.260635280539569,2
44,10.0,9.378293072429587,0
25,-19.0,11.610750355146028,0
28,3.0,11.528432760126666,0
30,2.0,9.235026490796553,0
34,4.0,9.068522219088127,0
23,-11.0,9.947481136065589,0
24,1.0,9.980934205726808,0
18,-6.0,8.673989580239017,2
39,21.0,9.99999999999999,0
25,-14.0,11.645559137244009,0
43,18.0,13.606721028332174,0
45,2.0,13.57518744937668,0
31,-14.0,14.076322571710872,0
38,7.0,14.247806848775,0
29,-9.0,14.570027943889267,0
30,1.0,11.828134337449912,0
33,3.0,10.4471458850184,0
32,-1.0,7.3452284479368455,2
37,5.0,7.66873678056064,2
39,2.0,5.177791402666158,2
47,8.0,5.376314900074369,1
72,25.0,8.802056036869468,1
63,-9.0,10.435744434622846,0
60,-3.0,10.838643387259784,0
65,5.0,10.625665245280489,0
61,-4.0,11.118410300894972,0
54,-7.0,11.810003830490075,0
60,6.0,11.66802713156157,0
56,-4.0,5.707138387268031,1
53,-3.0,4.928053803045788,1
67,14.0,7.5277265270907945,1
